subject,epoch,SaO2_min,SaO2_max,SaO2_avg,SaO2_SD,SaO2_kurtosis,PR_min,PR_max,PR_avg,PR_SD,PR_kurtosis,position_min,position_max,position_avg,position_SD,position_kurtosis,light_min,light_max,light_avg,light_SD,light_kurtosis,ox_stat_min,ox_stat_max,ox_stat_avg,ox_stat_SD,ox_stat_kurtosis,airflow_min,airflow_max,airflow_avg,airflow_SD,airflow_kurtosis,ThorRes_min,ThorRes_max,ThorRes_avg,ThorRes_SD,ThorRes_kurtosis,AbdoRes_min,AbdoRes_max,AbdoRes_avg,AbdoRes_SD,AbdoRes_kurtosis,EOG(L)_min,EOG(L)_max,EOG(L)_avg,EOG(L)_SD,EOG(L)_kurtosis,EOG(R)_min,EOG(R)_max,EOG(R)_avg,EOG(R)_SD,EOG(R)_kurtosis,EEG(sec)_min,EEG(sec)_max,EEG(sec)_avg,EEG(sec)_SD,EEG(sec)_kurtosis,EEG_min,EEG_max,EEG_avg,EEG_SD,EEG_kurtosis,ECG_min,ECG_max,ECG_avg,ECG_SD,ECG_kurtosis,EMG_min,EMG_max,EMG_avg,EMG_SD,EMG_kurtosis,stage
shhs2-200077,1431,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.09756097560975607,0.4617737003058103,0.02029412628238165,0.6451208686606317,0.9838709677419356,0.008,0.5803656059580229,0.001604289813865194,0.08306523220311486,0.9833333333333334,0.016666666666666663,0.4713590787253053,0.002585691426477455,0.2110094848188162,0.0,1.0,0.7197862507221261,0.9974388374324812,0.00013949750242409076,0.0,1.0,0.3456794330107673,0.9970767433568803,0.0005692034929229843,0.0,1.0,0.5905401526324645,0.9988430644582844,0.00025661464609638696,0.0,1.0,0.5574661066637949,0.9877841820116422,0.0004642336733010552,0.0,0.0,0.3633335454194999,0.9933412688628854,0.0005543774347490926,0.0,1.0,0.9243750186673038,0.9622121280605552,0.008108547434817669,0
shhs2-200077,1283,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.08943089430894309,0.4489296636085626,0.017258181605801715,0.6615101802418986,0.9758064516129034,0.024,0.580839539607312,0.002689614419252797,0.1740949225493884,0.9916666666666668,0.016666666666666663,0.472550382209868,0.0016120086107716015,0.1828280043219184,0.0,1.0,0.7748411322934722,0.997308415513335,0.0002770390518300747,0.0,1.0,0.354964563172959,0.9978915842865792,0.0004471236077473045,0.0,1.0,0.5678580973403149,0.998675596224377,0.00032033545394365154,0.0,1.0,0.5904380706225844,0.9917815784684916,0.0002955429287351333,0.0,0.0,0.4068199425870269,0.9955642411067468,0.00018813291926866868,0.0,1.0,0.924416833427914,0.9629024988207308,0.00813502570332214,0
shhs2-200078,491,0.9688109161793376,0.9595635825679592,0.9671172239348668,0.01016293531978978,0.002677994274630321,0.25251524869521474,0.256105943270861,0.2522498340213178,0.006471110127317574,0.08253533958671679,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7131782945736435,0.4215686274509804,0.8234761617380808,0.2133796918155611,0.10939131871289724,0.8275862068965518,0.24778761061946905,0.3895953011037243,0.12692293481532274,0.06334144887805987,0.6486486486486487,0.574074074074074,0.5857652281493341,0.2614402125957003,0.17827286903516848,0.8728813559322034,0.09401709401709403,0.622325393621316,0.01661503269886055,0.0751946056443355,0.8487394957983193,0.07692307692307693,0.4233923551743124,0.020368294905963192,0.06471889643319083,0.6306306306306307,0.19642857142857148,0.5485849766671683,0.04068363967916688,0.1465439707451314,0.6481481481481481,0.2272727272727273,0.45731598909565,0.04687730030080752,0.18576665238664905,0.7142857142857143,0.027522935779816515,0.9668165337200872,0.015275586128953147,0.736054457225542,0.9333333333333332,0.10377358490566037,0.19748503731573086,0.031451356255154335,0.022660530591791912,5
shhs2-200078,1055,0.0,0.23274055353510445,0.15338552392363408,0.1814558383201306,0.048822614980444635,0.0,0.7907864790969772,0.5927957342075302,0.673732646863634,0.09192988063531757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.6000000000000001,0.2893262265955989,0.0,1.0,0.7076644538322269,0.7973807106634485,0.04414529041587045,0.0,1.0,0.4324533660362745,0.9928160639053264,0.0008665874723017969,0.0,0.9999999999999998,0.6444218033622008,0.9912530901394616,0.0023041776082194376,0.0,1.0,0.16930763019782008,0.9873200724776906,0.0008977577867054846,0.0,1.0,0.3547975773031559,0.9979201363291438,7.332690957739807e-05,0.0,1.0,0.9079670329670332,0.9986837521503102,0.00010858032821593756,0.0,1.0,0.4532268578878748,0.9947128742875117,0.0002374865601473819,0.0,1.0,0.09153009427121096,0.983258055283722,0.0014538853798307801,0.0,1.0,0.9053809675775848,0.9649443624537786,0.004971998425978577,0
shhs2-200077,1389,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.08943089430894309,0.45565749235473996,0.01261963490009636,0.8109362451501251,0.9758064516129034,0.024,0.5809072444143534,0.003739835342818897,0.17758455453310235,0.9833333333333334,0.016666666666666663,0.4718554551772064,0.0036427887531662283,0.19203324554448947,0.0,1.0,0.737146158290006,0.9967031181731076,0.00023374580677716641,0.0,1.0,0.3493083003952569,0.9985686617376469,0.000449487572071472,0.0,1.0,0.5935393508665999,0.9993679351515234,0.0002186845511495741,0.0,1.0,0.6064005456438238,0.9915403310271179,0.00028100776583960685,0.0,0.0,0.3701115697994288,0.9933438271125332,0.0005228311373471212,0.0,1.0,0.9182521430064812,0.9628835864917621,0.007986805795327359,0
shhs2-200078,138,0.9688109161793376,0.9595635825679592,0.9687813320353288,0.009069416749595802,0.04119318181816636,0.25754574608564423,0.2609937527684858,0.2577693587788052,0.008940366812406056,0.06523239089182173,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6744186046511629,0.5686274509803921,0.8886541943270969,0.2481290198857481,0.07451997226072615,0.6293103448275863,0.415929203539823,0.4210933970180082,0.22303462796270349,0.038094829643960264,0.6666666666666667,0.4999999999999999,0.6414380321665091,0.21736726222372005,0.1273627044174397,0.7627118644067796,0.17094017094017094,0.6238645538958417,0.04319331312734197,0.05786613214258491,0.8319327731092436,0.10256410256410256,0.43373808212826376,0.03951685857973858,0.04196659497008563,0.6936936936936937,0.3035714285714285,0.5748908625620953,0.0633535919061822,0.0995649343046157,0.4444444444444445,0.2636363636363637,0.4610125044447078,0.06268714277817057,0.16219819577383118,0.6493506493506493,0.06422018348623854,0.9881073241479336,0.02579003737440605,0.7163119663499481,0.0,1.0,0.1028883999305754,0.9956415346735904,0.0001848350636122764,2
shhs2-200078,1098,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,5.7263257249086215e-19,0.035670356703565984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6114061557030778,0.9731537360942792,0.00521868332448272,0.0,1.0,0.4242561156651392,0.9921590603767916,0.0006797561030230242,0.0,0.9999999999999998,0.6556291390728477,0.9926426131265409,0.002164413047952396,0.0,1.0,0.04506459426725884,0.9849110210654812,0.0013374058361204713,0.0,1.0,0.30909670501637354,0.9988308303978684,5.6676054409156296e-05,0.0,1.0,0.8155012795423755,0.9944384045730864,0.0002999108892744462,0.0,1.0,0.4330627000118525,0.9942790627564316,0.0002538962772486719,0.0,1.0,0.11953589557650468,0.9838188607339154,0.0014001319309754762,0.0,1.0,0.9241816013571392,0.9627983310054488,0.005275517961366939,0
shhs2-200078,6,0.9788719109601964,0.9802749183258336,0.9816948108949156,0.01573484997498626,0.032424625896445305,0.3400459032886877,0.3460416380271578,0.33847199591342875,0.011814067588890264,0.05856171310472695,0.0,1.0,0.3555555555555555,0.8628721148608071,0.04501617625199197,0.0,1.0,0.5,1.0,0.035670356703567004,0.0,1.0,0.13333333333333333,0.6798692684790381,0.2016747090547824,0.1705426356589148,0.9019607843137254,0.8578756789378393,0.36831360227480703,0.1751359491384554,0.0,1.0,0.6480991415477959,0.5737987956312013,0.06817918938444603,0.0,0.6851851851851851,0.5706280474492395,0.34769369319213633,0.21055551526873084,0.0,1.0,0.7600423899878885,0.42350210940936456,0.053823796559996265,0.0,1.0,0.3442200133306285,0.43136869804683,0.0573595520019697,0.0,1.0,0.6242285112148125,0.3386785711982579,0.14105432799890255,0.0,1.0,0.4363591916558017,0.2848430414592837,0.21228506341350808,0.3896103896103895,0.15596330275229356,0.9841769398114576,0.019691168015269475,0.45583353881359895,0.0,1.0,0.2045618690898097,0.4022874402436769,0.04440285452899048,0
shhs2-200077,11,0.9898264131747948,0.9900392205690096,0.9826369867310114,0.015479618242422756,0.05439622566463494,0.6915382910340241,0.4506407612763293,0.735970064753547,0.04122362091139059,0.0885413593515212,0.3333333333333333,1.0,0.7888888888888889,0.6056649778214662,0.07914268055433953,0.0,1.0,0.9,0.5999999999999999,0.2893262265955993,0.0,1.0,0.06666666666666668,0.4988876515698589,0.4662625197680542,0.8403361344537814,0.11382113821138215,0.5932721712538226,0.08508807524874612,0.05646684629262196,0.0,1.0,0.3882193635748137,0.7443599313485649,0.020517710561951983,0.0,1.0,0.06016082597041599,0.9105131795996194,0.004943799651840011,0.0,1.0,0.5565569035239746,0.5831100421683393,0.04053384178031361,0.0,1.0,0.4150197628458498,0.5056809882959455,0.059889415073318734,0.0,1.0,0.7269690280816019,0.2332458006551007,0.07010688348653075,0.0,1.0,0.6752641466537435,0.23240208679120605,0.0602444860409978,0.0,0.0,0.957161089424261,0.06361147726668134,0.5854480346066636,0.0,1.0,0.22719751500851226,0.6552493972972903,0.02672778615136569,0
shhs2-200078,86,0.9688109161793376,0.9595635825679592,0.971111083375976,0.003681476424706298,0.9999999999997512,0.2686128403445891,0.27565718126136035,0.2725316380118485,0.007664787006509901,0.12775483574332105,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5891472868217055,0.7352941176470589,0.8267350633675316,0.3358278521778193,0.08656098581867433,0.646551724137931,0.4955752212389379,0.3706189892209385,0.2354356061095473,0.044572017417200314,0.5765765765765766,0.6759259259259258,0.5820537078815224,0.3204570771957802,0.12620184568980636,0.8050847457627119,0.2051282051282051,0.6105419862737181,0.04551984929187314,0.048330647311744544,0.7563025210084033,0.1623931623931624,0.4184947981568956,0.04663216733151021,0.05308559717552876,0.5135135135135135,0.2767857142857143,0.5678157458979376,0.0673235315399692,0.16942576470680915,0.4444444444444445,0.29999999999999993,0.4591457271542017,0.0744859251623667,0.167469640816022,0.6493506493506493,0.06422018348623854,0.9931254532269762,0.02954693815080378,0.5445971551176951,0.0,1.0,0.12766290989916634,0.9942741794756528,0.00020067831890194232,2
shhs2-200077,439,0.9694792395243848,0.9591608043329392,0.962430320036466,0.01027083247637324,0.006164965986390963,0.5638645683253906,0.3607050665200324,0.5593308800113228,0.03042685628845368,0.13770255622534916,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352945,0.6585365853658537,0.2214067278287461,0.6560904236146833,0.003357564418108014,0.7096774193548387,0.344,0.5675693974272172,0.2369587855714232,0.007957295434742898,0.3416666666666667,0.7166666666666666,0.4210265065025315,0.3535086616091514,0.03712513017037837,0.5272727272727272,0.3148148148148148,0.6502310803004043,0.08989129172484843,0.13862269555012918,0.39449541284403655,0.3738317757009346,0.4546647130979965,0.1076233644076026,0.13903684710420314,0.7207207207207208,0.14678899082568805,0.7396191117226087,0.03957948678309195,0.05269921307752566,0.4672897196261682,0.22018348623853207,0.6749231192638594,0.04591250116423335,0.08258305989696713,0.0,0.0,0.9622698709143784,0.028616262019598576,0.84363660199112,0.3238095238095237,1.0,0.24015411726053576,0.05365217473593839,0.23769493035177605,2
shhs2-200077,1367,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.07317073170731707,0.4483180428134556,0.01254888855858018,0.8189323126658307,0.9758064516129034,0.024,0.5805687203791469,0.0032280155379038784,0.1748127038326205,0.9833333333333334,0.024999999999999998,0.4710612528541646,0.0031206235424154245,0.20254754162940872,0.0,1.0,0.7277007510109763,0.9967329099736116,0.00020085821683367425,0.0,1.0,0.337263186588524,0.9963098845944428,0.0006967670675307598,0.0,1.0,0.5721737753273877,0.9991821308233872,0.0002890897887321761,0.0,1.0,0.5987902502064113,0.9918615063557714,0.00028556370294872957,0.0,0.0,0.37591649294314455,0.9935155717720332,0.00047475736840953136,0.0,1.0,0.9143275290463246,0.9634918392861832,0.007845386313183655,0
shhs2-200077,972,0.97965282634959,0.9790823631949199,0.9788231456661468,0.015951356884373474,0.030734231793440238,0.5372658760944253,0.3460416380271578,0.5485740065815078,0.039019866022369724,0.07108164379590823,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06666666666666668,0.4988876515698589,0.4662625197680542,0.10084033613445376,0.8943089430894309,0.7581039755351682,0.6460932103874575,0.01958538736298719,0.5483870967741935,1.0,0.5353419092755585,0.34471029556199817,0.1442108874025521,0.02500000000000013,1.0,0.4183460736622655,0.40019240022724895,0.07725023998594144,0.30909090909090897,0.2685185185185185,0.5316580011554014,0.08373706184009913,0.3349848258041302,0.5137614678899082,0.6822429906542056,0.4316478124574076,0.09091424787843304,0.3889500473976609,0.0,1.0,0.7237867104833361,0.19019901964334074,0.2695544418193357,0.0,1.0,0.6962044249799572,0.2704321789691923,0.18600451011049385,0.0,0.0,0.9584373491225248,0.048711086734560836,0.6998015809347173,0.0,1.0,0.3662196469639497,0.9768911878658666,0.0014331970692663535,5
shhs2-200077,711,0.9898264131747948,0.9691215837639297,0.9764813134333352,6.095638828328094e-16,2.7755575615628914e-17,0.5461321068380804,0.3108494096442591,0.5262110328721558,0.006067802321516274,0.12330795808232364,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722689075630252,0.5121951219512195,0.5507645259938837,0.3037767561654941,0.01770274552059995,0.4758064516129033,0.528,0.6018957345971563,0.44159456438731054,0.0023127598423730513,0.675,0.6083333333333333,0.4805916807306662,0.3092462550688451,0.02437276783664961,0.4909090909090909,0.6666666666666666,0.6412767186597342,0.1246546007154194,0.16010939469286126,0.42201834862385296,0.6728971962616823,0.4529439825541775,0.1338506434254309,0.14611861334503656,0.6846846846846848,0.3302752293577981,0.734160175002722,0.06568014530164776,0.05352257420106838,0.5046728971962616,0.3944954128440367,0.6693171076090988,0.07132734307755031,0.061114918782759535,0.0,0.0,0.9668808736952024,0.04461999211521009,0.7416787157672554,0.7809523809523808,0.19,0.2416475015680535,0.07218279749543505,0.030896246786885517,2
shhs2-200077,1483,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.05691056910569106,0.4489296636085626,0.01074622518809425,0.8126997862609291,0.967741935483871,0.024,0.5815842924847663,0.004979132993871193,0.1728554973017109,0.9666666666666668,0.024999999999999998,0.4735431351136702,0.0062167618440570034,0.1894666216091776,0.0,1.0,0.7350664355863664,0.9974848046728882,0.0001680227523804673,0.0,1.0,0.3451512879923675,0.9969957490807542,0.0005840643617753688,0.0,1.0,0.5807655379255051,0.999111500925429,0.00026583200090512377,0.0,1.0,0.5205154898230248,0.9843389242052156,0.0006320612057320736,0.0,0.0,0.3687305145834189,0.9952099689087408,0.00039557829118015697,0.0,1.0,0.9264657566978284,0.9619011548423706,0.008228329776584678,0
shhs2-200078,669,0.9587499213984784,0.9694261234050422,0.965785937454497,0.020970937043831475,0.033593387235238206,0.25754574608564423,0.2609937527684858,0.2565936020257309,0.008329204230410116,0.0642509900110462,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527131782945737,0.2058823529411765,0.8223295111647555,0.07164914253088939,0.18045178645079213,0.6293103448275863,0.5132743362831859,0.3493835925902021,0.21201412923494348,0.0964731120852352,0.5675675675675677,0.7222222222222221,0.554035368604905,0.2726286880625341,0.22211374424961566,0.4067796610169492,1.0,0.6079178441663302,0.0916350004583696,0.6763641724849525,0.6218487394957983,0.974358974358974,0.4155098965427304,0.08667337238048109,0.5380542126608945,0.8648648648648649,0.07142857142857145,0.5542111997591449,0.011885117508168341,0.11294147622345473,0.0,0.4818181818181818,0.4375444470783453,0.10340183760423806,0.4770810285519015,0.5974025974025974,0.03669724770642202,0.9752429296591736,0.02253120196829675,0.7627509081922539,0.8190476190476189,0.490566037735849,0.19951738694705254,0.024432514922123824,0.04484898693817448,5
shhs2-200077,670,0.9694792395243848,0.9691215837639297,0.965441247192938,0.01564219274534404,0.029900604510150405,0.5177601684583841,0.3157372191418839,0.5184547609780261,0.02341425797597033,0.06282832542187697,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6974789915966386,0.3902439024390244,0.3376146788990826,0.2982548554047685,0.010830809732860748,0.5564516129032259,0.46399999999999997,0.5626269465132023,0.3732285069000439,0.0026603516425090165,0.4833333333333334,0.6833333333333332,0.4350243224461432,0.3616775790900728,0.028422473159114805,0.5181818181818181,0.7685185185185185,0.6091565569035239,0.1527097966649226,0.18897789269935134,0.4770642201834862,0.8785046728971962,0.4467425378219981,0.15617866812790396,0.27117007219418343,0.29729729729729737,0.3761467889908257,0.7348085165351836,0.052297597095045466,0.19728495357778175,0.4018691588785047,0.22018348623853207,0.6654341817137523,0.05109229274022917,0.11179096294885776,0.0,0.0,0.9722741001620588,0.04119198798326332,0.7935701305614875,0.7142857142857142,0.30000000000000004,0.2394074251067769,0.11267093331723645,0.036738922083222464,2
shhs2-200077,1193,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9243697478991596,0.08130081300813008,0.456269113149847,0.015674629354945315,0.6963139683168531,0.9758064516129034,0.024,0.5817197020988489,0.003342577574992385,0.16357517968239976,0.9916666666666668,0.016666666666666663,0.4726496575002482,0.00214266047754786,0.1826894716040424,0.0,1.0,0.7589254766031197,0.9992555094195982,0.00012758407549479098,0.0,1.0,0.3280973149788743,0.9968676637784052,0.0006930689299270988,0.0,1.0,0.485751333801855,0.9956381587686092,0.0007797881971607495,0.0,1.0,0.6068073853370188,0.9944676672545784,0.0001880874437733826,0.0,0.0,0.3720727430601039,0.9954529100790134,0.0003755001001400082,0.0,1.0,0.9104686239956992,0.9639827086387828,0.007814257148630703,0
shhs2-200077,126,0.97965282634959,0.9691215837639297,0.9731358388150332,0.009883113158392591,0.018494897959174927,0.6188351989360522,0.3558172570224075,0.6080198860620641,0.009241608754549166,0.09430493952829568,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479674796747968,0.25932721712538226,0.7650810637444762,0.004531388869295529,0.8225806451612904,0.29600000000000004,0.5771157752200405,0.14073467504023918,0.020319868551217705,0.0,1.0,0.4178496972103644,0.6615453961865115,0.010062769921239409,0.0,0.7685185185185185,0.6056036972848065,0.1589507575890179,0.3011817424297583,0.0,0.8130841121495328,0.4315626277770206,0.17478357995564694,0.3004468335440718,0.7207207207207208,0.26605504587155965,0.7284141863066309,0.03801216418566018,0.09228400982421084,0.5046728971962616,0.6880733944954127,0.6700769405655072,0.028012821412683218,0.3396611376413023,0.0,0.0,0.9859835995014729,0.06092699717849756,0.6901133642401146,0.0,1.0,0.2417848929243451,0.20731347102786707,0.08184357758546656,0
shhs2-200078,821,0.9788719109601964,0.9694261234050422,0.9724423698563458,0.006152697087090121,0.2630385487528395,0.25251524869521474,0.2502405718737112,0.2465670097147923,0.003424505743492181,0.20167470905477053,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8759689922480621,0.2549019607843137,0.8743512371756185,0.10719432550267688,0.0892801682760927,0.7586206896551725,0.2831858407079646,0.4154779577873879,0.17438718093079075,0.03204906619165096,0.3513513513513514,0.7592592592592591,0.6730951168037261,0.4454047980208959,0.06932223022248303,0.8559322033898306,0.1452991452991453,0.6068580944691158,0.029904393020968263,0.06487101259097007,0.8907563025210083,0.034188034188034185,0.4145535688411046,0.02494597337838588,0.03385778615408027,0.7207207207207208,0.19642857142857148,0.5479640222790907,0.023390487933905392,0.19425024892459855,0.0,1.0,0.456886334004978,0.2055767076375972,0.1998254590969444,0.6363636363636362,0.08256880733944952,0.9736765772298768,0.022401575584254874,0.7386523070226362,0.0,1.0,0.1959173847075488,0.1630893334322418,0.061863370542538515,0
shhs2-200078,384,0.9788719109601964,0.9901374591629168,0.9976036843353344,0.01876992830707332,0.15540940122840954,0.25251524869521474,0.26588156226611065,0.2525437732095864,0.011214125140454823,0.13449212642428165,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139534883720931,0.3333333333333333,0.8706698853349425,0.08771002875894701,0.2039920946259689,0.8448275862068966,0.08849557522123895,0.4028916284773769,0.0601363303854433,0.0659346296735224,0.8918918918918919,0.11111111111111108,0.6496615966814642,0.041902676934225,0.19948113513739327,0.6610169491525424,0.4957264957264956,0.6057983447719014,0.05027369047621101,0.25694192261769616,0.7310924369747899,0.675213675213675,0.4266670530616976,0.06100523520196745,0.4217574290030632,0.9189189189189191,0.07142857142857145,0.5635443323799487,0.019272408075426142,0.07970469140508726,0.8518518518518519,0.09090909090909093,0.4539231954486191,0.02186202331315636,0.09880978041786756,0.6233766233766234,0.06422018348623854,0.9676577229876724,0.0196086680010035,0.8670183491607428,0.0,1.0,0.14553414963244146,0.9974357199694917,9.123489976180232e-05,5
shhs2-200077,1338,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.08943089430894309,0.4495412844036697,0.014025233076730977,0.7877254391783833,0.9758064516129034,0.024,0.5817874069058903,0.003511265014971517,0.17881624459827522,0.9833333333333334,0.016666666666666663,0.472550382209868,0.0025033436513847607,0.19303459169391948,0.0,1.0,0.7145291738879259,0.9966030810931552,0.00021703746387868872,0.0,1.0,0.33317432192994423,0.9969990803618414,0.0006710378478681918,0.0,1.0,0.5637799796094114,0.9985168604812232,0.00034590645619479027,0.0,1.0,0.5902525995859809,0.9921856542564982,0.0002779711761347267,0.0,0.0,0.3840418882655219,0.9940697507312528,0.0003952203036518554,0.0,1.0,0.9128819330366476,0.9640213512340092,0.007811126600066144,0
shhs2-200078,469,0.9788719109601964,0.9595635825679592,0.9714439049960684,5.962981767580246e-16,2.7755575615628914e-17,0.25754574608564423,0.256105943270861,0.25120471690747403,0.0030154802531027953,0.4662625197680298,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7441860465116279,0.411764705882353,0.88038624019312,0.22002938581767045,0.06551566649080975,0.8448275862068966,0.1946902654867257,0.4203188536758536,0.13028497974228578,0.03189742914788243,0.7567567567567568,0.4722222222222221,0.6640710283094389,0.2326293888077418,0.1053819044437411,0.9322033898305084,0.017094017094017092,0.6166229309648767,0.00614525921559447,0.05552112368732233,0.9327731092436976,0.034188034188034185,0.4225229663546526,0.008685107475864946,0.05636800351738438,0.8738738738738739,0.15178571428571427,0.550805359024537,0.017373615241611455,0.11888928146110984,0.8796296296296295,0.1090909090909091,0.4510563588953418,0.020977769649855663,0.13284226068502308,0.7142857142857143,0.027522935779816515,0.9684989122552576,0.014846394110674038,0.7647383086323193,0.9238095238095236,0.07547169811320759,0.19924304774062068,0.032076382343760784,0.02166975477501347,5
shhs2-200077,1060,0.97965282634959,0.9691215837639297,0.9704594591203912,0.01027083247637309,0.0061649659863974035,0.5372658760944253,0.3108494096442591,0.5270602597218781,0.010225909928505769,0.08119125254267606,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.6000000000000001,0.28932622659559903,0.4369747899159664,0.7154471544715447,0.6792048929663608,0.4384315595200829,0.01651691857562334,0.016129032258064502,1.0,0.5668246445497629,0.529631129875081,0.03624760056612654,0.19166666666666665,0.7,0.5335054105033258,0.22867579688181386,0.12634778926963844,0.0,1.0,0.653004043905257,0.3372936487162166,0.18786288680561386,0.4770642201834862,0.5607476635514019,0.4542217527599836,0.13831254458583295,0.1514967389837679,0.0,1.0,0.7323240321894147,0.11367494823539012,0.3771629529243271,0.0,1.0,0.705208744660229,0.19175412056521526,0.23068120999312405,0.0,0.0,0.9658778308824908,0.0396927840150916,0.7643079674045228,0.0,1.0,0.263462859532272,0.29192391605040435,0.1752158762160727,5
shhs2-200077,199,0.97965282634959,0.9691215837639297,0.9728012913532028,0.010103036294014016,0.011327018845809528,0.5727307990690458,0.3509294475247827,0.5841283040232119,0.03307835280462622,0.0524158375924639,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210084033613446,0.4471544715447153,0.35504587155963296,0.4064065124178927,0.0050367879621162825,0.8145161290322581,0.28,0.5711577522004061,0.1227898267186378,0.03300673318557795,0.475,0.7083333333333333,0.44644098083986894,0.34874155431162834,0.026598725980727163,0.6181818181818179,0.287037037037037,0.6579433853264008,0.07775557779912665,0.12526245541414394,0.7798165137614677,0.4112149532710281,0.4487528962791331,0.06854369490704257,0.19119654314302573,0.963963963963964,0.03669724770642202,0.7348134657071872,0.0028995919376869003,0.04900808006189838,0.8317757009345794,0.20183486238532106,0.6755991911069629,0.03823339860760524,0.04475911057820234,0.0,0.0,0.9436424676350272,0.035771633835030875,0.4904396687793257,0.41904761904761895,0.83,0.24855888414324534,0.14158100301304608,0.07286006127148445,0
